Folder name,ocr_result,Image Path
ocr_errors,482792,6F4A1064.JPG
ocr_errors,531555,6F4A0797.JPG
ocr_errors,735868,6F4A0263.JPG
ocr_errors,795268,6F4A0937.JPG
ocr_errors,795556,6F4A0865.JPG
ocr_errors,795558,6F4A0853.JPG
ocr_errors,795577,6F4A0896.JPG
ocr_errors,795600,6F4A0948.JPG
ocr_errors,922448,6F4A1004.JPG
ocr_errors,922500,6F4A0995.JPG
ocr_errors,936417,6F4A1171.JPG
ocr_errors,936588,6F4A1050.JPG
ocr_errors,937422,6F4A1153.JPG
ocr_errors,941178,6F4A0458.JPG
ocr_errors,973767,6F4A1334.JPG
ocr_errors,973988,6F4A1466.JPG
ocr_errors,1556207,6F4A4548.JPG
ocr_errors,1558888,6F4A0409.JPG
ocr_errors,9374666,6F4A1188.JPG

ocr_wrong,255970,6F4A1347.JPG
ocr_wrong,466699,6F4A1146.JPG
ocr_wrong,531539,6F4A0805.JPG
ocr_wrong,579622,6F4A0727.JPG
ocr_wrong,795269,6F4A0823.JPG
ocr_wrong,795282,6F4A0829.JPG
ocr_wrong,795286,6F4A0836.JPG
ocr_wrong,795552,6F4A0876.JPG
ocr_wrong,795553,6F4A0870.JPG
ocr_wrong,795559,6F4A0885.JPG
ocr_wrong,795576,6F4A0900.JPG
ocr_wrong,795578,6F4A0893.JPG
ocr_wrong,795598,6F4A0955.JPG
ocr_wrong,795599,6F4A0952.JPG
ocr_wrong,807976,6F4A0172.JPG
ocr_wrong,809822,6F4A0450.JPG
ocr_wrong,813239,6F4A2040.JPG
ocr_wrong,832932,6F4A0504.JPG
ocr_wrong,858295,6F4A0830.JPG
ocr_wrong,865653,6F4A0243.JPG
ocr_wrong,877224,6F4A0453.JPG
ocr_wrong,882556,6F4A0467.JPG
ocr_wrong,885310,6F4A0475.JPG
ocr_wrong,898667,6F4A0750.JPG
ocr_wrong,912323,6F4A0233.JPG
ocr_wrong,919313,6F4A0636.JPG
ocr_wrong,922454,6F4A1001.JPG
ocr_wrong,922535,6F4A1075.JPG
ocr_wrong,922551,6F4A0985.JPG
ocr_wrong,922555,6F4A0968.JPG
ocr_wrong,922556,6F4A0964.JPG
ocr_wrong,922558,6F4A0991.JPG
ocr_wrong,922559,6F4A0988.JPG
ocr_wrong,922560,6F4A1002.JPG
ocr_wrong,922585,6F4A1085.JPG
ocr_wrong,922586,6F4A1082.JPG
ocr_wrong,922726,6F4A1164.JPG
ocr_wrong,922729,6F4A1160.JPG
ocr_wrong,922738,6F4A1143.JPG
ocr_wrong,927030,6F4A0688.JPG
ocr_wrong,927055,6F4A1134.JPG
ocr_wrong,927070,6F4A1081.JPG
ocr_wrong,927078,6F4A1076.JPG
ocr_wrong,929787,6F4A0919.JPG
ocr_wrong,929906,6F4A1116.JPG
ocr_wrong,929909,6F4A1119.JPG
ocr_wrong,936419,6F4A1154.JPG
ocr_wrong,936585,6F4A1024.JPG
ocr_wrong,937418,6F4A1173.JPG
ocr_wrong,937419,6F4A1177.JPG
ocr_wrong,937421,6F4A1185.JPG
ocr_wrong,937433,6F4A1205.JPG
ocr_wrong,937438,6F4A1670.JPG
ocr_wrong,937439,6F4A1690.JPG
ocr_wrong,937459,6F4A1215.JPG
ocr_wrong,937468,6F4A1195.JPG
ocr_wrong,946188,6F4A0188.JPG
ocr_wrong,964797,6F4A1422.JPG
ocr_wrong,965077,6F4A1541.JPG
ocr_wrong,965121,6F4A1398.JPG
ocr_wrong,973972,6F4A1418.JPG
ocr_wrong,973978,6F4A1397.JPG
ocr_wrong,973979,6F4A1392.JPG
ocr_wrong,973982,6F4A1518.JPG
ocr_wrong,973986,6F4A1506.JPG
ocr_wrong,973989,6F4A1483.JPG
ocr_wrong,973991,6F4A1474.JPG
ocr_wrong,973993,6F4A1497.JPG
ocr_wrong,973995,6F4A1491.JPG
ocr_wrong,973998,6F4A1407.JPG
ocr_wrong,973999,6F4A1404.JPG
ocr_wrong,974000,6F4A1401.JPG
ocr_wrong,1046020,6F4A2073.JPG
ocr_wrong,1080174,6F4A0884.JPG
ocr_wrong,1083378,6F4A0602.JPG
ocr_wrong,1086980,6F4A0626.JPG
ocr_wrong,1086991,6F4A3453.JPG
ocr_wrong,1087044,6F4A2969.JPG
ocr_wrong,1087105,6F4A0338.JPG
ocr_wrong,1089470,6F4A3458.JPG
ocr_wrong,1089473,6F4A0242.JPG
ocr_wrong,1089475,6F4A3496.JPG
ocr_wrong,1182764,6F4A1409.JPG
ocr_wrong,1182765,6F4A1406.JPG
ocr_wrong,1182766,6F4A1400.JPG
ocr_wrong,1182767,6F4A1403.JPG
ocr_wrong,1182768,6F4A1381.JPG
ocr_wrong,1182769,6F4A1388.JPG
ocr_wrong,1182770,6F4A1391.JPG
ocr_wrong,1182780,6F4A1330.JPG
ocr_wrong,1182781,6F4A1333.JPG
ocr_wrong,1182782,6F4A1336.JPG
ocr_wrong,1182784,6F4A1356.JPG
ocr_wrong,1182785,6F4A1359.JPG
ocr_wrong,1182786,6F4A1369.JPG
ocr_wrong,1182787,6F4A1372.JPG
ocr_wrong,1182788,6F4A1384.JPG
ocr_wrong,1182789,6F4A1412.JPG
ocr_wrong,1182794,6F4A1307.JPG
ocr_wrong,1182796,6F4A1240.JPG
ocr_wrong,1182815,6F4A1300.JPG
ocr_wrong,1182817,6F4A1265.JPG
ocr_wrong,1182818,6F4A1269.JPG
ocr_wrong,1182828,6F4A1257.JPG
ocr_wrong,1188281,6F4A1309.JPG
ocr_wrong,1248800,6F4A3879.JPG
ocr_wrong,1250765,6F4A1876.JPG
ocr_wrong,1280373,6F4A0714.JPG
ocr_wrong,1280379,6F4A3657.JPG
ocr_wrong,1283381,6F4A3204.JPG
ocr_wrong,1283418,6F4A0057.JPG
ocr_wrong,1288448,6F4A1014.JPG
ocr_wrong,1288456,6F4A1122.JPG
ocr_wrong,1288654,6F4A1313.JPG
ocr_wrong,1288660,6F4A1337.JPG
ocr_wrong,1288686,6F4A0791.JPG
ocr_wrong,1288687,6F4A0943.JPG
ocr_wrong,1288688,6F4A0811.JPG
ocr_wrong,1288698,6F4A1353.JPG
ocr_wrong,1289694,6F4A0965.JPG
ocr_wrong,1326768,6F4A4455.JPG
ocr_wrong,1381372,6F4A0574.JPG
ocr_wrong,1381401,6F4A3292.JPG
ocr_wrong,1386085,6F4A3910.JPG
ocr_wrong,1386088,6F4A2878.JPG
ocr_wrong,1386098,6F4A0565.JPG
ocr_wrong,1386115,6F4A3572.JPG
ocr_wrong,1464122,6F4A0969.JPG
ocr_wrong,1464135,6F4A3002.JPG
ocr_wrong,1465153,6F4A1737.JPG
ocr_wrong,1465154,6F4A1765.JPG
ocr_wrong,1481061,6F4A0746.JPG
ocr_wrong,1481065,6F4A2190.JPG
ocr_wrong,1482757,6F4A0372.JPG
ocr_wrong,1482775,6F4A0392.JPG
ocr_wrong,1482778,6F4A0492.JPG
ocr_wrong,1482781,6F4A0446.JPG
ocr_wrong,1482784,6F4A3347.JPG
ocr_wrong,1482794,6F4A0403.JPG
ocr_wrong,1482797,6F4A0710.JPG
ocr_wrong,1482826,6F4A0958.JPG
ocr_wrong,1482830,6F4A0018.JPG
